68,5,40,43,46,21,85,55
1,71,75,83,22,87,60,94
40,92,47,49,24,57,26,60
0,33,5,40,50,57,26,94
96,68,43,46,81,18,51,55
38,39,71,41,10,47,82,87
33,68,36,70,46,50,85,55
64,96,66,38,42,24,58,60
99,70,46,17,55,54,22,92
40,75,43,89,26,60,94,57
97,66,8,72,75,78,16,54
64,97,66,4,11,75,87,55
0,97,39,71,15,54,87,94
64,26,36,7,40,75,47,58
38,39,72,11,49,87,58,94
97,4,39,71,41,82,87,94
97,66,35,36,72,22,54,92
1,35,5,70,43,46,49,55
66,68,70,43,46,18,83,55
0,58,40,74,45,47,57,26
33,70,20,21,85,87,25,94
0,1,64,99,36,43,47,49
68,71,75,46,81,87,55,94
96,99,46,80,49,54,55,92
0,36,71,74,45,83,85,55
1,66,36,75,47,79,24,92
39,71,41,16,82,83,87,94
66,68,7,46,17,18,19,55
33,70,38,47,85,24,59,94
64,33,68,36,75,53,22,55
96,66,71,11,54,87,92,94
33,37,5,70,81,51,85,28
96,1,66,68,46,18,55,61
64,0,71,76,87,57,60,94
64,0,36,71,74,43,45,86
35,41,79,47,17,82,51,80
38,47,80,54,22,24,92,94
96,40,11,47,15,18,54,92
68,38,46,47,18,54,55,92
97,39,72,74,78,79,22,87
36,37,5,7,74,45,15,28
96,66,38,78,79,47,49,22
97,33,68,76,46,49,55,93
96,42,44,47,18,54,22,92
96,68,36,70,43,46,85,55
36,8,73,74,45,16,50,26
0,68,36,5,8,46,83,55
66,68,10,46,18,54,55,92
0,96,66,5,40,80,18,28
96,0,68,43,46,22,55,60
64,1,36,5,41,43,49,83
66,78,47,18,83,22,54,92
64,36,71,8,78,49,22,87
68,70,75,43,46,19,85,55
96,36,37,7,43,87,24,28
0,97,72,41,78,79,82,58
8,74,11,45,78,16,54,22
64,0,39,45,78,15,52,59
68,70,40,46,17,85,55,28
1,3,36,71,72,87,25,26
0,36,74,45,52,55,25,59
66,36,5,10,45,51,24,94
0,36,5,10,44,50,21,53
5,40,41,74,45,89,26,57
68,39,76,46,81,19,55,61
0,5,71,39,43,49,87,61
4,39,43,80,83,20,87,55
64,96,46,78,18,20,55,24
71,39,49,18,17,87,24,94
68,74,11,45,46,22,55,60
68,75,46,49,54,55,22,92
66,36,38,43,78,47,22,60
68,70,71,46,19,51,20,55
1,68,43,46,47,18,54,92
64,36,70,40,81,85,57,26
0,96,97,66,36,5,49,26
68,8,11,78,46,82,55,92
1,36,68,70,71,46,49,85
64,33,71,41,75,87,25,26
96,36,37,7,24,89,26,28
66,72,8,79,47,16,22,55
64,66,70,10,42,74,47,57
1,36,5,37,43,80,20,24
37,7,74,45,78,22,26,28
35,36,37,7,49,19,57,28
10,75,80,51,22,54,25,92
33,39,40,17,81,19,87,61
38,71,75,47,80,18,87,94
35,36,5,49,50,52,24,58
64,37,10,42,21,24,25,94
96,66,68,46,18,54,55,92
64,68,40,75,22,55,57,94
33,36,5,44,47,50,21,60
64,33,39,71,44,87,57,26
1,36,43,76,49,82,20,22
36,71,8,41,16,82,57,26
0,39,71,43,44,81,51,25
96,0,1,43,18,54,22,92
0,1,71,20,53,59,60,93
96,36,44,79,15,18,24,61
96,66,38,72,74,45,47,86
96,33,66,35,68,46,83,55
39,46,81,85,54,87,55,92
66,68,37,5,46,49,18,55
0,58,40,41,15,57,26,94
96,68,71,39,75,46,87,55
66,36,38,39,74,15,80,87
38,39,8,74,45,47,60,94
96,68,70,46,21,85,55,92
0,68,42,46,51,54,55,92
41,75,82,18,54,22,92,94
3,41,46,54,55,89,58,92
96,68,40,46,79,80,83,55
96,68,10,46,51,54,55,92
1,37,43,28,20,54,92,94
0,64,5,8,16,87,25,61
66,41,42,46,82,20,55,24
64,70,74,43,45,18,85,25
1,36,5,70,43,81,20,85
35,99,5,39,72,41,44,82
3,68,75,43,44,50,89,58
96,97,38,39,8,43,47,20
68,37,78,46,54,55,89,92
97,1,75,82,20,54,87,89
97,68,71,39,10,87,55,94
96,0,58,5,72,75,22,26
97,99,72,10,11,87,26,94
75,46,79,55,22,54,58,60
68,46,78,47,18,54,22,92
66,38,39,8,47,16,18,94
89,41,80,82,55,25,58,60
33,66,78,80,81,17,51,22
68,10,44,46,80,18,55,26
7,39,71,44,79,22,55,87
96,36,43,80,20,54,24,92
0,64,37,7,42,50,60,93
8,43,78,79,16,49,86,58
33,68,37,7,46,82,55,28
38,47,80,54,55,89,26,92
97,71,41,11,75,81,82,59
0,36,5,44,81,52,25,26
39,8,74,45,78,16,86,58
0,39,74,15,82,53,87,58
35,4,71,49,87,25,92,94
99,35,74,43,44,54,59,92
99,39,41,47,15,82,87,58
96,99,36,42,75,49,52,22
99,41,43,11,82,22,59,94
39,40,74,11,45,82,57,26
68,41,43,46,47,81,82,55
35,68,46,49,85,55,25,93
42,78,46,15,18,51,22,55
66,71,75,11,49,54,87,92
68,40,74,43,45,46,20,26
0,36,71,40,41,47,24,26
64,0,75,79,80,49,58,92
66,68,39,7,46,21,87,55
96,35,42,17,18,51,54,92
96,5,71,18,52,85,22,24
0,96,99,60,49,18,54,92
8,79,16,83,53,86,57,26
0,99,5,49,83,52,87,61
4,39,72,8,10,43,16,94
89,99,40,75,79,82,57,26
96,33,1,40,43,45,15,20
1,35,39,7,43,75,20,28
39,71,73,75,80,81,87,94
96,66,42,18,51,54,55,92
96,11,75,47,18,51,89,94
64,38,71,39,41,74,45,82
96,33,40,15,83,57,26,60
68,70,44,80,81,85,55,24
66,5,38,47,80,89,58,92
96,70,15,49,20,54,24,92
1,36,68,78,60,82,55,92
96,97,66,75,18,54,22,92
36,5,41,47,82,50,25,61
96,97,38,42,11,47,18,54
96,33,68,70,18,52,85,55
96,33,68,42,46,49,55,57
1,68,43,46,17,18,55,25
42,43,82,83,18,53,26,60
96,58,70,40,79,24,57,26
0,96,64,40,18,83,57,26
99,68,75,46,17,51,21,55
96,64,36,11,87,58,60,94
68,41,18,83,82,54,55,92
97,38,39,72,8,47,16,22
38,39,72,8,40,47,16,26
41,42,81,17,82,22,24,60
96,68,5,46,20,85,55,24
36,5,70,43,44,78,85,28
68,46,17,81,51,21,87,55
64,97,66,41,43,82,89,58
38,8,76,46,47,16,22,55
1,68,41,43,46,82,53,55
64,96,0,35,68,46,49,55
0,5,70,10,17,85,24,93
96,99,4,46,15,47,82,55
68,5,71,55,87,89,58,94
4,70,41,43,82,53,25,94
68,46,80,49,85,54,55,92
0,70,39,40,47,83,85,26
96,68,46,78,80,18,22,87
0,35,36,39,41,10,44,87
96,68,71,46,19,55,92,94
1,66,68,43,46,49,20,55
96,68,75,46,15,18,54,92
8,41,78,16,82,22,54,92
64,0,36,71,72,39,87,25
66,42,75,78,18,82,51,92
96,68,46,15,85,53,55,24
64,0,36,68,70,19,85,94
36,5,72,74,45,58,28,93
71,8,39,11,16,89,59,60
33,68,75,43,46,47,54,55
99,68,5,42,11,79,18,55
5,42,11,80,17,51,25,61
0,39,71,16,49,87,59,94
0,5,42,17,51,52,58,94
1,43,46,80,49,53,54,92
96,99,68,70,46,54,55,92
33,68,41,10,46,18,55,89
49,50,19,20,53,55,24,93
1,68,43,46,20,53,55,92
33,38,41,11,75,47,80,87
96,64,3,35,44,20,24,26
41,81,82,19,51,54,55,92
96,66,5,41,78,79,82,54
97,66,40,74,45,78,57,26
96,1,33,37,7,18,20,28
68,43,47,15,18,51,54,92
71,45,47,80,49,87,89,94
96,66,68,46,54,55,58,92
68,70,46,18,20,85,55,92
99,72,74,45,78,22,57,26
96,66,99,42,78,46,83,93
1,36,8,11,16,83,53,22
66,35,68,78,46,18,22,55
1,41,75,60,46,18,54,92
42,43,78,49,17,51,22,87
43,92,18,51,20,54,22,60
68,4,41,78,46,82,55,58
71,47,15,50,21,87,89,94
0,41,44,46,18,82,85,25
1,37,7,40,43,49,24,28
96,7,40,42,43,47,57,26
1,99,39,8,16,20,86,58
64,72,43,80,18,87,89,94
97,39,8,41,75,82,87,58
96,66,99,81,20,21,54,24
33,66,5,39,78,54,22,92
89,7,72,10,49,83,57,28
96,36,5,40,43,49,51,26
1,99,36,43,44,18,20,53
66,68,5,38,47,18,22,86
96,15,83,20,21,55,24,57
96,36,5,44,18,22,58,94
0,68,5,46,18,51,21,55
1,36,40,11,15,85,57,26
0,96,80,87,25,26,61,94
96,66,74,45,78,80,18,22
8,41,43,47,82,24,57,26
96,68,74,46,78,80,22,55
68,70,10,46,80,17,85,55
1,68,42,46,49,54,55,89
96,36,5,11,47,80,87,94
96,66,5,42,79,18,54,92
1,71,49,20,21,54,87,92
68,40,75,46,80,55,57,26
99,8,74,45,46,16,22,86
96,1,0,36,71,7,20,60
37,5,7,60,51,20,21,28
0,8,41,74,45,47,16,51
37,70,44,18,19,51,28,93
96,70,78,80,18,85,22,89
68,46,49,55,54,22,92,93
38,72,47,79,49,52,85,60
1,70,43,46,81,20,85,93
39,8,11,47,54,22,89,92
96,33,40,43,54,24,26,92
97,68,38,78,47,46,55,93
64,36,5,44,49,24,25,93
68,37,7,46,18,54,55,28
36,5,70,68,41,10,85,55
64,0,38,39,71,47,87,25
64,96,36,39,71,87,89,94
64,1,5,37,73,18,20,85
37,7,10,75,28,15,54,92
0,99,28,78,49,54,22,92
96,1,68,46,83,20,55,57
96,1,97,68,41,43,76,20
3,70,73,42,18,93,60,61
64,36,39,71,41,11,82,60
0,71,41,50,83,87,57,26
68,4,38,46,47,55,58,28
1,99,38,47,54,24,89,92
66,68,41,43,46,49,55,24
96,66,68,10,46,54,55,92
33,70,41,43,17,82,20,59
97,71,41,82,22,87,54,94
36,37,70,76,49,82,28,94
71,39,8,46,15,87,25,94
97,66,68,78,79,46,83,55
33,35,70,71,39,81,85,93
96,68,37,46,49,18,55,28
99,80,49,55,54,22,24,85
68,73,75,46,78,49,54,25
99,37,47,92,49,83,54,60
1,36,5,43,80,49,51,21
0,37,7,74,49,22,58,28
0,1,68,92,83,20,54,60
66,68,41,46,78,22,55,24
68,37,7,46,78,81,55,28
68,40,46,19,21,55,57,28
0,43,11,51,55,87,89,94
96,40,80,18,22,57,26,92
96,68,41,46,82,20,55,24
96,68,70,75,46,18,51,55
5,73,81,49,51,20,85,60
96,4,37,7,71,15,83,28
68,70,46,47,18,19,85,55
96,33,39,8,75,11,46,18
96,66,41,43,18,51,54,92
64,0,1,36,75,49,83,20
68,41,42,75,46,82,55,60
96,68,43,46,20,54,57,92
68,46,21,54,55,85,89,92
1,43,92,49,54,55,28,94
1,68,43,20,54,55,25,92
0,1,66,42,78,79,47,22
0,41,10,17,54,87,60,94
0,36,40,41,49,81,54,24
64,0,96,1,36,5,75,24
1,68,40,74,46,80,49,55
96,41,17,82,18,51,54,92
68,43,75,60,54,55,22,92
66,99,74,11,47,49,83,61
96,1,36,73,43,80,20,21
71,41,75,44,82,50,20,53
68,37,70,46,85,55,25,28
66,36,74,45,78,86,55,94
38,74,78,47,49,54,92,61
96,35,5,74,43,75,45,83
37,7,28,49,24,57,26,60
68,10,46,49,18,19,55,28
96,1,40,43,20,55,24,25
36,5,71,43,49,85,25,60
66,68,8,73,16,18,55,59
96,68,36,11,46,80,55,93
96,64,68,42,46,18,55,24
0,64,68,60,54,59,92,94
0,1,68,43,75,15,20,89
66,72,8,42,78,16,82,22
68,46,80,19,21,87,55,94
64,0,66,74,45,59,60,94
33,68,46,17,81,54,55,92
33,68,75,46,80,49,18,22
97,38,41,74,43,47,58,92
0,96,36,5,49,83,24,89
64,40,74,45,49,57,26,61
96,37,7,41,82,87,28,94
0,37,7,49,17,20,87,28
0,97,66,38,47,53,59,94
1,35,68,40,11,55,26,94
0,36,5,70,71,49,85,87
96,99,37,38,79,16,47,60
99,5,43,18,54,22,58,92
64,0,36,68,44,17,19,55
37,7,79,80,50,83,89,28
99,68,70,75,43,46,85,55
0,36,37,7,43,51,25,28
3,68,40,73,17,81,19,21
96,97,66,7,41,82,89,28
36,37,8,78,79,85,24,28
66,38,75,11,47,18,83,58
64,1,68,70,43,20,85,55
96,43,78,47,49,18,83,54
68,70,39,40,43,85,87,55
0,38,8,40,47,16,89,57
96,1,36,5,38,73,47,51
66,78,60,22,54,57,26,92
96,66,40,75,17,18,54,92
39,45,80,49,18,22,54,92
66,68,46,17,18,51,54,92
96,66,68,70,46,87,55,60
66,37,7,41,42,18,54,22
33,35,41,15,49,82,89,93
71,41,11,79,18,58,59,94
96,36,5,40,43,54,57,26
0,1,68,10,46,80,55,24
26,74,43,45,15,57,58,93
68,46,18,19,85,55,25,61
68,70,46,81,85,21,55,94
66,70,41,81,17,24,89,94
68,10,46,17,18,51,85,55
0,37,71,15,81,49,21,59
36,38,39,10,75,47,80,54
66,68,70,46,18,51,85,55
96,68,80,17,19,51,54,55
64,0,35,36,5,44,20,58
66,68,36,46,81,51,22,55
68,40,75,46,51,54,55,25
64,0,4,5,36,49,51,59
96,0,64,10,46,80,18,22
38,8,74,45,47,16,53,26
96,0,4,68,70,49,21,85
68,71,11,46,54,55,22,92
70,39,71,40,19,85,87,94
99,74,45,55,54,22,24,92
96,66,68,10,46,79,55,24
96,68,78,46,54,55,22,92
1,35,36,5,70,43,20,85
96,66,68,58,47,80,49,26
96,68,36,46,81,18,85,55
37,74,43,76,45,60,28,94
1,71,46,15,18,50,20,87
66,68,8,74,45,46,18,22
68,43,46,49,18,53,21,93
0,1,64,80,54,89,92,94
4,8,72,78,16,86,24,94
0,96,66,97,4,16,49,83
33,68,73,46,50,22,55,93
96,68,10,46,18,54,55,92
97,66,35,40,41,78,82,26
38,8,43,47,16,83,53,58
96,41,42,43,15,82,51,60
66,68,46,79,15,47,83,55
96,66,42,47,83,51,22,24
96,43,44,15,54,22,26,92
35,43,45,78,47,49,51,22
96,33,1,7,43,20,24,94
96,1,68,5,70,43,20,55
99,35,68,70,46,49,83,55
68,39,71,46,17,18,87,55
96,66,40,41,74,45,22,26
1,36,78,15,16,20,54,92
96,43,78,79,18,22,59,92
68,37,7,44,18,55,87,28
58,68,75,78,79,46,55,26
68,71,46,49,18,22,55,94
96,66,68,78,46,20,21,55
3,4,36,71,39,79,87,94
96,1,38,40,8,75,57,26
0,78,82,54,22,58,92,94
68,40,75,46,81,18,21,55
71,41,74,45,16,82,58,61
96,66,41,42,78,82,18,22
68,70,44,46,17,21,85,55
68,8,10,75,46,49,20,94
36,75,44,80,17,83,87,94
33,68,7,46,81,19,85,55
96,80,17,18,51,22,87,94
66,68,46,81,18,85,21,55
68,75,46,82,55,54,22,92
1,36,5,41,43,47,82,20
35,41,18,51,82,54,24,92
38,72,41,40,78,47,82,26
1,97,99,71,11,44,83,20
5,72,74,45,18,22,25,61
35,71,43,76,80,49,87,94
66,68,28,46,51,54,55,92
96,1,66,68,46,18,22,55
1,35,41,75,43,82,20,21
33,68,70,41,46,18,82,85
0,36,5,82,51,20,85,26
96,64,66,36,5,38,78,47
66,68,80,49,83,54,55,92
96,1,10,83,20,55,24,25
36,5,40,74,45,47,87,57
96,66,41,75,17,82,54,92
96,97,66,38,11,45,78,60
1,37,7,71,43,20,25,28
96,0,66,68,46,81,51,55
96,33,66,36,10,75,43,24
33,75,43,46,80,54,55,92
68,75,46,47,54,55,24,92
0,96,36,5,70,10,85,21
35,99,37,3,7,73,81,28
0,70,40,49,85,21,57,26
66,68,75,46,81,18,19,55
0,40,80,17,50,19,57,93
1,35,5,43,44,78,20,25
96,66,8,72,78,79,16,22
97,66,5,72,74,11,78,15
71,81,17,19,83,21,85,59
1,71,75,49,18,20,89,60
96,0,44,78,49,18,51,22
1,10,76,82,83,54,25,92
3,68,7,40,75,46,83,55
0,99,11,43,47,87,89,94
1,68,5,46,51,19,85,55
33,68,70,39,75,85,87,94
99,4,37,7,28,54,89,92
64,0,36,5,68,45,18,55
7,39,43,60,50,53,87,28
96,1,41,73,24,58,60,93
36,37,38,7,5,47,57,28
68,46,49,54,55,22,26,92
68,41,78,47,46,82,83,55
96,0,99,36,5,41,49,18
96,64,0,36,43,47,49,55
8,47,16,49,82,54,87,92
64,96,68,36,46,17,21,55
66,71,39,10,42,21,54,92
96,33,70,76,47,81,53,60
37,71,8,7,11,16,58,28
96,36,68,8,79,16,54,92
35,68,43,46,18,22,55,54
33,3,68,46,81,17,21,55
0,36,5,37,7,47,21,59
97,39,72,40,78,80,57,26
64,4,38,42,43,78,47,22
35,36,5,74,43,44,45,61
37,40,76,79,81,50,19,57
36,37,71,7,73,15,47,87
64,66,68,36,46,82,55,59
1,99,68,42,46,87,55,54
36,5,75,78,49,54,22,92
96,38,46,47,80,18,22,55
64,68,43,46,49,83,53,55
75,76,43,80,81,18,82,94
0,36,70,85,87,25,26,59
99,68,46,18,55,89,93,94
38,40,43,47,83,20,57,60
38,39,42,47,18,87,60,94
0,3,36,4,10,43,42,83
97,66,36,44,16,83,57,58
99,38,72,79,47,22,54,58
96,66,11,78,18,54,22,92
37,7,43,75,79,16,22,28
96,35,5,15,79,49,18,89
1,36,5,43,15,51,20,25
1,36,40,41,43,47,57,26
64,97,4,74,75,45,49,83
0,96,66,74,45,78,22,94
64,68,5,36,78,80,83,53
96,97,66,72,41,82,83,60
66,68,46,51,19,55,25,92
64,36,5,40,43,44,19,87
96,35,41,42,18,51,54,92
33,38,8,72,74,47,16,94
66,4,74,11,45,78,79,22
64,71,8,79,53,87,24,94
75,28,49,18,82,54,22,92
39,74,11,45,79,20,87,24
0,66,42,75,18,51,54,92
39,43,44,54,87,25,92,61
1,68,46,80,81,51,19,55
99,74,43,80,50,20,52,24
64,66,99,36,41,82,58,60
0,36,5,39,44,81,87,94
36,70,71,76,44,49,24,61
1,36,71,49,82,83,21,60
68,70,71,46,49,85,55,61
96,66,41,47,18,51,82,22
68,7,43,46,81,19,55,28
64,0,35,36,5,49,83,94
68,39,43,46,80,18,22,55
33,5,76,15,81,51,21,60
96,37,38,47,22,24,58,60
0,97,3,36,5,73,42,24
68,11,47,18,55,54,86,92
66,39,43,75,79,80,18,28
68,41,75,85,53,55,24,61
96,1,70,46,80,55,24,89
68,7,73,46,81,51,55,28
96,68,46,15,81,18,85,55
64,97,99,36,41,54,22,92
96,68,70,21,54,55,22,92
96,1,97,38,39,43,47,86
5,75,47,49,18,51,87,94
96,68,42,46,80,18,55,58
66,68,40,46,51,21,22,55
64,96,68,46,55,89,26,57
35,68,37,7,46,18,55,28
68,36,10,75,46,17,19,55
96,4,40,75,47,49,57,26
0,1,8,43,75,16,80,60
96,66,99,4,76,18,60,94
96,0,46,80,18,21,24,25
42,75,78,80,51,22,25,58
37,70,7,74,45,80,83,20
37,70,7,81,85,21,55,28
96,4,41,42,81,18,82,19
66,11,78,83,54,22,89,92
64,1,36,71,75,18,54,92
96,0,68,36,76,46,51,24
96,5,81,52,87,24,25,59
36,73,49,21,87,24,25,94
68,43,46,80,18,51,22,55
0,96,68,70,46,85,55,60
1,39,71,43,76,50,87,58
0,71,72,22,87,59,60,94
99,68,39,41,46,82,22,55
97,68,75,46,83,54,55,58
68,36,46,81,18,19,54,55
97,36,38,45,79,18,54,92
96,0,3,43,44,19,87,24
71,40,41,45,46,83,57,26
1,68,70,43,46,55,59,94
1,66,36,41,75,11,20,24
64,36,37,7,49,57,28,25
1,36,43,49,18,83,20,24
1,68,70,46,81,51,85,55
96,35,68,46,18,54,55,92
5,72,74,43,45,78,80,22
33,68,70,46,18,54,55,92
3,36,5,70,73,10,15,85
97,66,74,75,80,22,57,58
33,1,40,47,81,18,53,60
1,68,43,46,78,47,53,55
5,38,39,15,47,83,24,61
1,35,68,70,43,46,55,93
41,46,92,82,54,55,89,60
64,7,43,75,47,54,58,60
66,68,70,46,81,20,55,24
97,66,36,80,49,54,22,92
99,38,47,80,79,24,57,26
35,70,76,15,49,83,21,24
37,7,39,83,87,24,58,28
66,68,75,46,54,55,89,92
64,0,40,78,47,79,57,26
64,96,38,47,49,54,92,94
68,70,46,49,85,54,55,92
96,66,35,43,49,18,54,92
3,38,47,87,89,59,60,94
96,11,78,46,18,54,22,92
96,40,74,76,45,86,60,61
1,68,70,43,15,20,85,21
68,36,5,10,46,51,55,24
68,70,46,81,85,54,55,92
35,68,41,46,15,82,55,61
64,0,96,36,38,15,20,58
64,66,49,82,20,89,60,94
96,97,4,36,83,20,89,58
5,41,10,43,44,47,17,51
64,4,38,43,47,83,22,94
33,35,40,41,81,19,51,59
96,99,36,4,42,49,22,58
5,41,44,80,18,54,24,58
97,68,36,39,43,87,55,93
99,37,7,49,83,57,26,28
96,41,43,47,82,54,58,59
96,66,10,43,78,51,20,22
0,35,36,37,5,68,19,20
96,97,3,36,70,85,24,26
97,66,99,36,35,79,54,92
0,68,70,73,43,46,50,85
64,72,10,80,49,54,22,92
37,7,74,45,78,58,28,61
37,7,43,79,18,52,24,28
96,66,35,49,18,22,24,94
41,80,82,83,18,54,22,92
0,39,8,11,16,87,26,94
1,42,43,78,15,81,82,60
39,74,43,45,83,21,25,61
96,80,18,54,55,24,22,92
64,43,11,92,80,21,24,60
99,68,38,46,47,17,83,55
0,68,70,46,81,18,85,55
1,74,43,45,80,20,53,89
35,38,10,43,74,45,47,80
68,73,74,46,83,85,87,55
96,36,70,75,18,51,85,24
96,1,68,73,46,20,55,24
39,74,54,22,87,89,26,57
96,68,41,75,46,47,54,55
36,5,70,7,82,20,21,94
64,0,26,36,35,71,58,60
96,68,70,75,46,19,86,55
1,66,70,18,51,54,89,92
0,3,36,46,17,19,52,55
68,37,7,71,46,47,55,28
66,68,38,74,45,46,47,83
39,41,75,43,11,78,82,26
0,5,74,42,45,78,51,58
4,38,74,45,47,83,52,86
64,0,36,45,78,24,59,61
66,68,70,46,55,24,89,92
5,41,42,80,82,54,25,92
97,5,39,74,45,18,83,24
96,68,38,46,47,55,92,61
96,4,5,41,78,49,24,59
36,70,41,10,76,82,55,28
7,43,75,11,47,50,83,60
0,36,68,75,44,49,83,61
41,75,43,47,49,82,55,60
68,46,15,78,55,54,22,92
68,76,46,18,51,20,55,25
68,40,43,17,51,21,55,24
96,38,39,47,18,54,24,92
64,0,36,43,49,52,25,61
0,5,70,71,21,87,25,94
0,68,11,46,19,83,55,24
96,68,37,7,46,18,55,28
68,36,44,46,51,19,55,59
0,35,38,41,74,45,47,82
1,97,39,40,43,20,24,93
35,70,80,49,19,54,92,93
35,4,36,70,71,80,19,85
64,97,40,74,45,83,57,26
0,4,5,41,47,82,25,58
64,8,72,46,47,16,80,93
0,8,72,47,16,49,18,58
35,38,47,80,51,54,57,92
66,68,46,18,54,55,25,92
96,3,36,5,68,73,76,18
58,36,40,42,47,87,57,26
39,40,17,19,20,52,87,94
0,33,40,78,49,54,89,57
36,38,11,47,15,25,60,61
64,0,36,5,72,43,24,59
37,7,39,71,74,45,24,28
0,33,68,46,80,18,55,25
39,8,79,16,18,54,58,92
64,36,68,38,46,47,22,55
0,64,39,47,15,54,87,61
68,37,40,21,85,55,57,26
68,70,43,46,18,85,55,92
0,5,71,15,18,24,25,61
68,71,46,49,83,21,55,25
0,33,38,70,10,47,51,25
96,47,80,18,83,20,58,93
1,75,43,17,18,20,87,94
68,5,40,46,51,54,55,92
37,70,7,40,17,20,85,28
8,74,43,76,45,44,16,20
37,70,7,41,82,85,25,28
0,1,43,47,83,20,87,94
68,36,40,46,85,55,57,26
68,43,46,47,85,54,55,92
1,36,40,81,17,24,57,26
5,41,43,80,49,82,54,94
68,71,46,47,80,51,55,94
64,1,43,47,80,17,20,55
64,36,37,4,7,10,44,28
5,39,40,74,43,45,80,57
99,40,8,78,57,26,60,94
97,75,11,83,87,59,60,94
68,36,46,18,20,85,55,24
66,36,37,78,79,22,89,60
96,1,4,75,76,20,24,60
97,66,72,73,92,83,25,60
68,5,43,46,81,18,55,25
96,66,36,47,17,83,22,60
89,18,51,52,20,57,60,93
96,33,68,71,43,82,24,58
0,36,5,68,70,46,21,55
96,1,68,5,43,18,51,55
96,68,42,46,18,51,20,55
5,43,78,47,18,22,87,94
7,71,15,20,86,89,59,60
58,39,8,16,87,57,26,94
5,40,42,18,54,57,26,92
96,1,37,7,76,83,20,28
96,68,40,46,18,55,57,26
4,40,74,45,47,22,57,26
97,68,36,5,11,46,80,55
0,1,4,70,75,79,83,60
0,64,4,5,70,44,49,87
96,40,43,18,82,54,57,92
64,0,36,38,40,43,20,60
68,72,11,78,49,54,55,94
36,68,46,80,19,51,21,55
68,75,46,15,54,55,22,92
4,37,7,80,81,82,28,94
5,37,7,92,18,51,54,28
96,68,41,46,18,54,55,92
33,5,40,41,43,44,25,61
58,37,7,40,53,57,26,28
66,38,47,80,18,51,22,89
1,4,71,18,83,20,25,60
96,43,46,79,17,18,51,85
64,0,99,36,70,41,15,25
64,1,0,35,36,43,20,60
96,41,78,47,82,22,54,92
0,66,99,4,36,79,24,94
66,39,75,79,47,54,89,92
66,39,74,42,11,45,78,22
43,75,78,47,83,22,24,89
96,68,70,7,40,46,55,26
36,70,44,79,53,54,58,92
96,66,5,42,80,18,20,24
38,78,47,15,18,82,22,55
68,74,46,15,18,55,89,60
96,68,43,46,18,54,55,92
97,33,7,8,74,45,16,94
96,78,49,18,54,87,58,94
5,39,8,42,74,78,47,87
33,4,37,7,8,11,16,28
96,41,43,46,18,82,55,60
96,68,36,5,43,46,18,55
97,1,39,40,41,43,20,25
33,68,40,41,46,47,55,26
10,76,46,78,18,20,89,58
1,66,68,42,43,47,83,59
64,1,0,43,80,20,58,94
1,71,43,49,20,87,24,94
96,68,70,46,49,18,85,55
42,46,78,80,18,51,85,22
36,5,10,44,15,50,83,18
96,97,66,71,83,52,87,94
1,68,70,71,40,46,20,55
37,70,7,41,15,82,52,85
41,74,10,45,82,55,57,60
64,36,5,44,45,50,20,52
1,5,43,47,20,85,21,25
96,36,41,79,47,82,83,24
66,68,46,19,21,85,55,25
64,36,70,43,44,75,60,94
64,97,74,10,45,47,54,92
96,68,5,40,46,82,51,55
96,68,46,18,20,54,55,92
68,46,47,18,51,54,55,92
37,7,79,81,85,87,26,28
0,4,39,49,53,87,89,94
66,38,11,47,49,82,54,92
96,68,10,46,19,85,55,24
8,41,74,75,11,79,16,58
66,68,46,49,54,55,25,92
37,39,8,41,16,82,53,58
96,68,46,49,85,54,55,92
96,35,36,41,10,82,20,24
1,66,68,81,82,21,55,24
35,5,46,81,18,19,49,59
0,71,10,74,11,45,81,83
64,96,40,73,15,24,57,26
68,70,46,19,20,21,22,55
7,41,74,45,82,57,26,94
37,7,8,74,45,78,15,28
96,64,36,71,82,57,93,94
0,41,75,79,80,47,82,83
96,39,8,74,45,15,16,87
96,74,43,80,54,87,92,94
96,64,68,75,46,47,54,55
1,35,5,71,44,17,20,25
96,1,36,43,82,20,85,89
68,70,75,43,46,19,20,55
0,68,5,43,75,46,47,55
96,66,39,74,78,79,22,60
96,1,68,43,46,18,20,55
64,66,36,5,44,20,54,92
96,66,83,54,24,89,26,92
0,99,36,5,10,45,83,58
68,70,46,17,50,55,24,25
68,4,42,75,46,19,55,59
96,41,43,20,24,58,60,94
64,33,68,36,46,80,49,55
66,68,37,75,46,79,85,55
96,1,70,43,15,80,18,51
96,66,5,10,51,85,24,60
68,71,73,43,75,46,22,87
41,78,82,51,54,87,25,92
35,42,11,80,17,51,28,94
97,66,38,72,74,11,45,47
68,44,46,15,81,54,55,61
96,66,36,5,4,75,47,18
0,1,70,43,75,49,20,94
68,40,46,54,55,57,26,92
96,68,70,46,47,18,55,24
1,66,43,80,18,20,54,92
0,36,5,40,44,49,82,81
96,66,68,70,46,85,55,24
68,43,46,15,54,55,58,92
71,41,81,82,52,87,24,25
64,36,46,49,54,89,58,94
0,64,36,5,10,49,18,51
96,66,78,46,18,51,22,55
96,68,75,46,18,54,55,92
66,99,68,43,75,46,85,55
66,35,68,40,41,46,82,55
1,71,43,83,20,87,60,94
33,37,38,47,22,24,89,93
64,96,0,66,36,79,20,24
