0,97,64,99,47,15,89
0,39,72,74,11,45,94
66,68,38,75,47,58,94
68,80,49,83,54,55,92
96,72,78,79,18,22,58
64,4,7,11,47,58,28
33,35,70,40,81,82,17
10,75,43,80,18,55,26
68,46,80,17,18,51,55
66,36,10,43,80,49,92
0,70,40,43,47,20,85
97,8,72,78,16,22,87
68,37,70,40,46,55,28
66,39,75,22,54,89,92
96,1,71,41,82,89,60
0,36,5,39,72,74,57
39,8,72,78,16,87,94
97,38,39,71,15,49,94
35,68,46,49,55,87,94
0,36,39,74,49,82,60
99,41,47,82,87,57,58
0,36,5,75,43,47,49
38,39,41,43,47,58,94
39,72,74,11,47,49,26
68,70,75,43,46,85,55
41,10,46,47,82,60,93
66,35,46,15,54,55,92
35,71,11,49,82,26,94
0,36,74,45,78,49,60
36,71,47,15,87,26,60
66,79,80,49,54,22,92
66,68,5,18,21,55,24
33,35,68,17,49,18,54
68,36,71,18,52,21,85
0,99,10,79,49,87,89
39,8,71,79,87,57,94
36,4,71,49,52,87,94
33,39,72,41,47,82,89
99,58,40,79,82,57,26
64,36,40,15,47,20,57
1,37,39,10,80,17,51
1,71,75,46,18,55,89
96,66,43,18,51,54,92
96,38,75,11,47,51,86
39,72,41,71,45,82,58
96,66,40,15,18,54,60
5,80,81,20,85,21,24
0,78,47,80,54,22,89
1,68,46,15,54,55,24
96,36,5,41,75,47,58
97,66,33,78,22,89,92
5,41,47,79,49,83,22
0,5,39,8,74,45,47
96,68,37,70,40,18,85
0,33,1,70,43,18,19
96,68,70,43,17,18,21
68,43,47,82,83,22,60
68,40,83,52,24,57,26
0,38,75,47,24,26,92
68,75,46,18,51,21,55
39,11,49,22,87,58,94
41,43,47,49,18,83,55
97,72,8,78,16,22,58
38,39,72,8,78,47,89
99,39,8,10,11,78,22
66,68,70,46,80,21,55
36,68,7,43,47,83,57
70,46,17,18,19,51,55
97,99,41,10,43,78,79
38,39,72,74,45,78,47
33,35,68,41,80,55,28
66,68,75,46,22,55,24
0,1,36,68,49,18,20
96,97,0,99,41,47,83
0,66,38,47,83,89,94
0,71,49,83,54,92,94
68,46,51,54,55,24,92
0,97,87,57,26,60,94
96,68,46,79,54,55,92
0,36,5,39,10,87,58
68,40,46,81,18,85,55
96,66,68,55,54,22,92
96,66,68,75,46,15,49
66,8,45,49,22,58,92
97,71,15,49,87,60,94
96,7,43,75,47,18,82
68,70,40,46,82,55,26
33,70,46,49,81,55,87
97,36,74,75,45,78,83
97,74,11,42,45,79,16
33,75,43,46,47,55,26
97,58,10,11,83,57,26
96,10,43,11,49,20,89
97,39,71,11,49,53,87
33,5,17,19,51,52,26
96,10,49,18,54,89,92
99,68,43,46,18,54,55
33,66,41,54,55,89,92
0,1,49,53,87,25,93
1,68,46,80,18,85,55
97,39,45,78,15,47,89
64,0,36,71,43,47,24
35,46,81,51,19,54,55
68,78,46,49,20,54,55
97,39,72,74,11,78,26
96,1,68,7,75,18,20
66,68,46,49,18,51,22
0,36,39,47,87,26,28
66,68,46,18,54,55,60
68,15,49,51,54,55,92
33,66,72,8,74,45,15
96,97,68,75,78,79,58
0,99,36,5,39,10,49
33,35,68,46,51,19,55
66,68,75,46,18,55,92
49,17,19,51,21,87,94
33,15,81,17,51,85,25
8,11,78,16,22,54,92
1,99,41,43,20,24,60
35,68,41,46,17,51,19
40,43,46,49,54,24,28
66,68,75,78,18,54,22
97,36,8,74,45,46,22
97,39,43,45,15,57,94
0,38,39,72,41,87,58
1,66,46,49,18,17,55
33,39,74,45,49,54,22
35,7,41,49,82,24,28
0,96,35,36,40,51,85
33,68,40,80,18,20,21
66,10,75,47,54,22,92
1,70,46,81,83,21,24
36,5,43,19,20,24,57
68,5,81,17,19,51,21
96,0,64,11,79,26,60
0,35,41,43,82,54,57
66,39,74,45,78,86,22
38,39,74,11,45,47,82
68,40,75,46,22,55,26
68,70,43,17,81,53,55
68,46,49,54,55,92,94
0,33,36,11,15,58,94
68,70,43,17,19,21,87
0,1,71,49,20,92,94
40,46,18,51,55,57,26
39,8,11,45,16,86,94
96,1,0,37,7,71,24
33,37,7,80,18,55,28
33,72,8,74,45,78,22
68,5,70,7,17,18,19
68,46,18,55,22,54,92
96,64,66,47,49,22,92
0,38,74,11,43,47,60
0,1,96,41,82,83,18
38,11,78,47,22,58,94
96,33,40,43,57,26,92
38,46,79,47,15,55,92
0,1,64,36,80,50,87
68,71,46,81,55,28,94
36,5,70,68,10,46,21
97,74,75,45,78,58,60
0,64,37,83,87,24,94
1,66,70,46,18,85,24
66,68,37,7,49,54,92
66,75,46,54,22,89,92
96,66,68,40,75,18,55
64,1,36,5,80,20,24
36,68,10,46,18,20,55
97,39,74,45,22,58,60
0,64,7,71,83,57,26
4,47,83,20,87,24,60
96,99,68,46,18,54,55
68,43,47,54,55,24,92
66,68,46,18,54,55,92
41,43,81,17,82,19,93
39,41,11,49,22,87,94
66,36,37,87,89,28,94
64,71,75,49,87,89,94
66,68,11,78,79,83,55
0,71,41,49,85,87,94
96,66,68,28,18,54,92
99,70,46,49,21,55,24
0,64,36,78,49,83,24
33,66,99,43,83,20,22
68,5,46,80,18,85,55
36,7,74,47,80,49,94
64,1,49,20,24,60,94
96,68,78,46,54,22,92
96,66,68,75,46,18,55
33,68,40,46,18,21,55
39,75,47,80,18,51,94
0,3,70,40,81,19,26
96,68,7,41,18,85,24
96,68,75,46,18,51,55
0,33,68,5,37,81,49
33,37,71,43,85,57,94
70,43,46,47,80,17,18
96,66,38,86,87,58,94
10,43,80,18,19,51,92
33,35,71,40,20,87,57
96,0,68,36,43,80,24
68,46,49,18,20,54,94
68,75,46,18,55,87,92
35,68,7,41,43,82,55
68,46,81,49,54,87,92
66,99,11,78,79,22,86
97,41,43,11,47,82,87
33,68,5,49,20,85,21
64,96,80,49,18,55,92
68,46,80,49,18,54,92
97,41,74,45,79,82,58
38,43,11,47,54,55,92
96,97,74,45,78,83,57
43,75,80,18,20,24,60
0,33,1,70,82,85,24
96,33,68,75,43,18,19
39,72,74,45,78,16,86
97,35,38,15,49,58,92
96,74,75,45,15,57,26
0,96,7,40,60,57,28
68,70,43,46,18,51,19
43,75,83,20,24,57,26
36,43,47,49,20,87,94
39,8,74,78,47,16,86
96,1,36,5,11,80,49
96,68,75,46,83,55,92
0,68,49,54,24,92,94
1,33,36,15,18,83,89
97,72,8,74,45,78,16
68,71,75,18,21,55,94
68,8,74,46,16,55,60
66,68,46,17,19,54,55
33,68,17,49,51,21,28
97,75,78,15,47,79,22
97,36,43,47,79,89,26
64,33,40,18,83,57,26
37,39,74,10,11,45,28
46,49,81,51,54,55,92
97,71,47,53,58,59,94
64,68,16,55,87,58,60
33,35,70,81,51,21,85
96,33,66,68,46,18,55
39,43,75,11,78,47,58
64,3,36,5,20,55,24
64,41,42,47,79,82,89
43,49,20,85,21,55,24
33,36,37,7,81,51,28
40,73,17,81,19,21,26
97,7,41,78,18,83,53
96,66,68,75,54,55,92
96,66,68,75,18,54,55
64,36,5,70,18,20,21
38,43,75,47,80,49,83
33,70,38,40,47,49,54
97,38,39,72,8,16,82
0,36,5,74,83,26,60
66,38,75,78,47,15,58
35,68,40,46,18,55,92
66,80,49,18,22,54,92
66,68,70,46,17,51,85
68,70,10,75,43,46,55
96,37,7,47,80,79,54
35,71,41,49,82,89,58
37,39,47,82,58,28,94
96,36,5,40,43,57,26
96,68,10,43,80,18,55
72,43,15,16,47,87,57
68,46,81,18,19,17,55
33,70,46,81,17,55,28
71,40,17,19,21,87,57
68,46,17,51,19,21,55
0,5,71,81,49,20,93
0,10,75,43,47,80,20
68,46,17,51,19,54,55
68,70,80,17,19,51,85
0,64,3,36,71,15,25
68,70,46,81,49,17,92
96,37,7,40,57,26,28
0,4,11,49,87,59,94
64,96,68,46,83,24,58
39,72,74,45,78,16,58
97,99,4,71,83,58,94
96,66,46,79,54,55,92
5,70,71,82,19,87,94
66,38,72,74,10,78,92
66,35,78,46,54,55,92
37,7,46,17,18,51,85
64,1,0,5,70,49,55
96,66,43,11,47,49,60
96,66,68,37,7,46,18
64,0,37,74,45,24,28
1,46,15,81,18,20,87
66,68,11,78,46,79,58
70,49,17,20,21,85,94
0,1,80,49,24,60,94
96,39,8,72,11,78,16
0,66,39,49,87,89,94
68,70,40,49,21,85,55
36,10,46,18,54,55,22
97,41,11,78,15,82,26
38,8,72,11,78,47,22
35,40,41,43,81,82,19
33,66,68,46,22,57,26
64,5,43,47,80,24,58
38,7,78,47,54,22,92
35,41,74,43,45,47,49
1,71,15,20,87,24,28
68,40,43,80,18,24,26
66,41,11,82,83,55,92
33,68,40,46,17,18,55
74,45,78,15,79,22,89
68,10,49,83,54,89,58
96,64,68,46,18,20,55
68,37,28,49,18,55,92
11,45,46,78,79,47,26
1,68,46,81,20,85,87
96,0,43,46,78,79,55
36,43,47,83,58,60,94
96,37,7,47,83,57,26
43,47,49,82,54,92,94
96,68,40,46,18,21,55
39,72,74,45,79,58,94
0,97,41,74,79,15,82
46,80,81,17,21,85,55
96,66,75,49,83,55,92
36,70,71,20,59,93,94
33,68,70,41,46,81,55
40,46,80,17,49,19,51
96,68,5,46,81,18,55
68,75,45,22,55,26,92
35,36,43,47,49,20,60
66,35,68,74,54,24,92
72,41,78,47,79,22,26
35,40,41,49,82,51,19
11,43,45,78,15,16,94
1,35,43,49,85,87,94
68,37,7,75,46,18,51
96,66,46,18,22,55,92
1,41,75,43,82,20,21
33,68,46,17,18,82,55
0,1,33,36,5,51,20
96,36,38,78,47,54,55
96,68,46,80,54,55,92
0,70,43,18,24,89,25
38,74,45,47,49,22,57
66,68,43,75,18,54,92
39,8,71,74,16,22,87
33,37,7,82,21,85,28
66,68,75,46,81,51,55
64,36,37,15,82,83,24
33,40,43,75,46,55,26
38,47,15,49,54,55,92
96,1,5,43,47,20,24
33,35,37,7,17,81,28
70,40,81,17,19,21,26
66,68,46,81,51,21,55
40,46,17,50,51,19,55
96,0,10,75,18,20,60
39,8,74,45,79,16,87
68,8,72,45,16,55,58
71,43,81,17,19,21,94
36,11,80,49,83,20,94
81,49,19,51,85,20,28
0,64,66,71,83,58,60
46,80,81,17,19,51,21
66,68,75,46,18,55,89
5,40,44,81,17,50,21
33,81,21,85,87,55,94
37,7,75,18,54,92,94
64,1,36,5,45,20,60
0,37,47,82,53,24,25
35,36,47,82,20,24,60
96,37,38,45,47,57,28
96,66,68,18,54,55,92
96,68,41,78,47,82,55
0,5,71,41,81,50,19
68,43,47,18,20,54,55
72,78,47,16,54,22,92
68,70,43,46,18,85,55
68,49,18,51,54,55,87
96,33,75,43,46,20,24
37,8,16,49,22,87,94
96,8,75,46,16,22,92
96,68,46,82,18,54,22
35,68,5,36,46,85,55
33,36,71,75,18,24,59
58,11,79,89,26,94,57
1,5,70,10,83,20,87
1,36,41,43,47,82,20
0,36,40,81,50,21,28
0,36,71,7,20,28,94
66,36,11,46,49,58,60
68,43,75,46,55,24,92
66,43,47,49,54,22,92
64,35,41,43,47,54,60
0,68,70,47,83,20,58
1,81,18,82,20,83,89
96,68,70,46,80,17,51
96,68,70,46,80,18,55
1,43,15,47,83,57,60
68,75,47,55,57,26,60
0,64,36,10,43,47,58
0,71,44,15,83,26,94
99,72,41,8,78,82,58
66,10,75,78,79,89,92
11,28,47,22,58,60,94
97,43,15,47,18,83,89
37,43,15,47,18,51,20
1,40,43,17,21,24,26
99,39,43,11,47,87,94
96,72,45,78,16,82,89
36,5,38,78,83,53,58
66,26,36,41,82,57,58
33,68,40,46,51,19,92
1,36,40,73,43,52,57
35,68,41,82,55,24,92
33,38,39,11,47,16,94
8,74,45,78,79,16,22
0,64,37,38,71,47,83
96,43,75,49,54,55,92
72,74,45,78,47,54,22
35,68,46,18,54,55,92
66,37,75,47,54,22,92
68,5,46,80,51,85,55
64,0,43,15,20,24,94
64,41,79,82,83,58,60
0,36,5,43,49,24,94
0,64,71,83,53,24,94
36,39,71,80,21,93,94
68,75,80,49,85,55,87
96,66,10,47,82,18,89
68,7,43,47,17,18,81
0,64,36,71,10,49,87
96,66,68,70,80,18,55
5,81,17,19,51,21,25
33,58,74,83,22,26,28
0,97,3,36,5,73,57
66,38,75,78,47,22,54
96,66,7,43,47,18,28
68,43,75,46,17,20,24
96,0,41,46,83,24,60
68,70,40,46,81,51,55
46,15,81,18,85,55,87
99,39,8,72,54,22,92
66,75,80,18,54,22,92
64,33,38,43,47,86,26
0,71,49,83,54,92,94
66,68,43,75,46,47,55
68,40,46,18,51,19,55
58,68,75,46,89,26,57
66,46,49,18,51,85,92
5,49,18,19,51,81,54
96,43,47,80,57,26,60
0,4,36,79,47,58,60
96,64,71,43,18,83,87
96,66,68,75,46,20,24
66,43,75,47,51,22,92
1,36,37,7,43,47,28
37,46,17,51,19,85,28
36,40,46,15,82,21,24
96,66,38,75,79,54,92
1,35,11,43,49,87,94
5,46,81,18,19,51,24
33,80,81,19,52,85,59
1,4,41,43,82,21,94
66,68,78,46,18,55,92
0,43,46,85,55,24,60
64,36,71,72,39,47,58
97,39,11,22,87,89,94
66,99,41,78,46,22,55
96,68,40,75,46,18,55
68,70,43,46,47,19,55
66,10,75,47,80,79,58
0,36,70,43,52,85,24
64,68,71,46,15,57,26
68,70,43,46,49,54,92
35,68,49,55,54,22,21
0,36,37,7,71,49,28
1,36,10,49,18,83,20
1,99,18,51,21,85,55
96,35,68,46,17,54,55
39,72,41,74,45,82,22
33,68,46,18,51,55,92
33,3,5,70,50,19,85
0,36,37,75,11,80,49
33,70,71,40,43,81,21
66,36,75,78,46,54,55
38,39,11,43,47,15,82
33,35,71,43,19,85,55
96,46,82,18,54,89,60
96,41,43,15,82,18,58
66,68,17,18,19,21,55
0,97,66,80,49,54,92
38,75,79,80,16,22,55
33,35,36,70,7,49,60
33,5,37,38,7,58,28
35,68,41,46,18,55,92
64,36,47,79,24,57,26
47,49,18,54,89,92,94
96,66,68,75,46,18,55
0,35,75,49,82,54,92
97,58,39,43,47,57,26
37,70,41,18,82,55,24
64,72,45,79,16,57,26
0,64,43,83,20,53,85
36,5,70,46,49,81,55
37,70,7,46,49,17,55
35,68,41,15,82,55,24
96,64,36,80,24,60,94
64,0,66,22,89,92,94
64,97,4,75,83,20,58
10,43,47,80,17,18,51
64,0,11,43,47,89,58
35,40,41,17,82,19,51
64,1,36,75,49,83,24
0,26,36,47,80,83,58
8,74,45,16,49,55,58
0,36,5,60,49,87,28
64,1,75,47,83,58,60
96,1,35,41,82,20,54
35,36,5,15,81,19,21
0,96,36,7,41,49,20
0,36,47,49,83,54,28
0,70,73,43,50,21,85
10,43,47,79,18,22,92
37,7,78,79,22,89,58
0,64,37,43,15,18,57
96,35,68,18,54,55,92
64,96,41,79,83,55,92
39,72,8,74,11,45,87
0,36,5,15,24,26,60
96,1,43,47,83,20,21
1,35,41,46,18,55,24
33,74,43,80,49,20,21
96,1,66,68,46,18,55
33,68,70,46,18,85,21
64,38,43,47,80,83,60
96,66,38,10,75,47,89
68,46,15,83,55,24,94
96,75,17,18,19,51,81
1,68,5,46,21,85,55
35,78,22,54,89,26,57
96,68,75,46,47,55,24
1,36,5,43,47,49,85
64,0,97,36,49,55,58
96,33,68,7,75,46,18
96,66,75,18,54,89,92
36,5,7,81,19,20,28
1,37,71,55,87,25,28
66,38,45,47,83,55,92
39,71,41,87,89,58,94
0,36,39,74,45,78,15
97,38,72,41,45,47,82
66,36,4,49,83,20,58
64,66,68,75,46,57,60
0,37,40,41,17,82,49
66,71,39,74,45,53,87
97,10,11,43,78,47,89
66,36,49,82,83,54,92
36,71,41,76,45,15,57
43,75,45,60,47,83,28
0,1,64,36,43,82,20
41,43,47,82,83,20,58
38,78,15,79,54,22,92
68,5,46,80,18,85,21
96,70,81,18,19,21,55
96,37,71,7,15,47,83
0,1,36,70,43,20,24
5,70,40,46,83,21,94
99,68,46,81,83,85,55
37,7,73,46,18,57,28
68,43,75,80,17,51,55
66,36,39,41,74,45,82
39,40,43,11,49,24,57
70,41,75,82,20,54,92
0,70,81,19,21,87,94
97,36,58,74,75,57,26
0,1,36,43,15,82,94
38,72,46,47,16,57,26
39,8,72,43,16,89,94
33,37,7,41,43,82,28
97,68,46,54,55,24,92
0,36,5,49,83,20,52
64,38,40,41,47,57,26
40,15,81,17,19,87,57
33,39,8,11,45,16,22
96,66,38,75,78,46,18
64,36,5,72,43,47,83
97,37,7,60,83,58,28
68,46,81,18,51,85,55
66,38,11,78,79,16,22
64,75,47,80,49,83,92
0,39,43,47,49,54,26
37,40,81,21,24,57,26
33,68,70,74,43,46,55
43,47,80,17,18,19,21
5,80,49,17,19,21,55
97,39,15,87,57,26,94
36,10,43,82,83,20,60
64,75,15,18,20,55,94
68,40,41,49,54,89,92
1,37,70,7,80,85,28
66,8,45,47,80,58,28
37,7,41,82,20,24,28
0,71,43,47,49,83,20
1,40,43,46,55,24,26
68,43,80,18,54,55,92
1,40,17,81,82,24,26
64,0,58,39,41,83,26
68,80,81,18,51,19,55
37,38,71,15,17,18,21
0,1,64,36,37,43,24
39,72,74,45,15,57,26
58,74,15,83,22,57,26
39,75,11,46,49,89,94
66,68,75,46,18,22,55
96,97,41,79,82,83,55
96,5,70,81,18,21,85
0,64,97,36,41,83,24
68,46,81,18,17,49,85
96,64,66,36,43,83,92
68,71,40,17,18,21,85
33,1,75,43,47,18,24
0,36,5,68,46,21,24
1,36,5,68,54,22,58
68,41,11,46,82,20,55
97,8,72,45,79,16,22
99,68,11,78,54,55,87
58,39,8,11,87,57,26
0,49,83,54,57,26,94
96,36,37,70,7,20,28
68,40,18,51,21,55,26
99,47,79,22,87,57,94
66,36,5,68,10,78,55
0,64,36,5,43,47,58
4,11,75,49,83,87,92
33,40,43,82,21,57,26
64,66,40,47,20,57,26
39,11,79,15,49,22,55
46,80,49,17,51,55,92
68,75,54,55,22,89,26
0,4,36,7,81,82,21
64,36,5,37,43,60,28
66,35,68,43,46,55,92
1,37,7,41,74,45,28
37,7,74,45,47,26,28
38,43,47,80,18,51,89
64,0,1,36,5,20,60
43,47,80,18,54,89,92
0,36,71,43,82,93,94
64,1,33,0,36,82,60
41,43,47,80,82,21,85
4,68,15,55,24,89,92
38,43,78,47,54,22,92
0,39,72,74,15,49,87
41,43,46,15,82,22,89
40,43,18,19,85,21,55
1,36,38,47,49,54,92
96,0,66,20,21,85,24
38,78,15,46,18,82,22
68,70,49,18,20,85,59
66,99,75,46,47,51,54
97,33,36,45,46,16,22
64,71,49,83,22,87,94
7,72,8,39,78,16,28
39,72,11,45,16,22,58
38,43,78,47,18,83,89
96,33,1,68,36,43,24
0,97,1,36,74,45,49
33,66,68,71,40,20,55
0,36,10,46,18,20,58
1,36,7,47,24,58,60
64,1,71,80,24,25,60
0,49,83,20,87,24,60
35,37,70,81,17,85,87
33,40,46,18,51,21,85
0,64,36,5,82,83,58
96,64,71,73,76,87,24
0,35,68,46,49,83,24
1,37,70,76,15,52,85
68,74,45,82,55,26,60
0,97,36,5,15,83,28
0,4,5,70,43,47,81
71,41,43,47,83,53,58
68,46,18,51,21,54,55
0,36,70,80,51,20,21
36,74,43,45,47,83,92
96,68,70,46,82,21,55
0,33,41,10,49,54,58
68,75,43,46,47,18,55
33,66,37,7,17,85,28
0,36,71,22,87,89,94
78,15,47,49,82,22,92
36,68,7,10,18,24,28
72,41,75,11,78,79,22
0,66,36,75,46,54,92
38,15,16,47,83,22,58
40,46,80,49,17,18,92
36,41,17,82,20,55,24
70,46,79,18,82,21,55
33,81,17,18,51,19,55
0,97,5,45,49,24,58
33,3,41,43,83,24,57
96,68,40,46,17,21,55
37,39,74,45,82,26,94
66,68,74,45,78,15,79
96,33,82,83,20,24,60
96,41,10,75,79,80,22
8,41,74,78,16,57,26
96,43,75,18,54,89,92
96,66,68,43,46,55,60
33,1,36,5,73,15,24
96,1,43,18,20,85,89
70,43,75,81,18,19,20
68,5,43,75,46,47,21
66,35,36,79,54,22,60
96,1,37,7,41,18,55
0,66,36,5,49,54,24
96,64,66,46,18,55,24
0,64,5,39,49,83,58
68,46,81,17,19,21,25
0,36,5,75,46,18,85
64,43,47,82,89,58,60
0,66,68,80,49,18,83
96,68,40,46,15,85,55
39,74,45,15,49,82,22
66,68,46,18,51,85,55
68,70,46,49,19,21,54
64,97,99,41,15,82,92
35,10,11,49,82,28,94
8,45,78,15,22,58,94
66,46,80,18,51,19,55
96,66,40,10,75,43,18
0,1,41,80,49,51,20
96,75,43,47,57,26,92
33,35,75,43,54,24,92
96,66,46,47,80,18,85
0,36,5,40,49,20,21
33,68,46,18,51,85,55
38,7,15,79,22,58,28
0,40,41,81,82,57,25
64,46,79,15,82,83,58
33,36,5,68,46,80,85
96,66,68,7,75,46,55
66,68,46,18,54,55,92
96,66,75,43,46,54,89
64,66,36,40,82,83,57
64,36,71,83,20,60,94
38,41,82,83,22,89,94
0,64,96,36,18,20,24
96,33,40,41,21,57,26
39,74,45,78,16,57,58
0,39,49,87,24,58,94
71,43,81,50,19,85,87
96,97,40,74,45,83,57
0,35,41,49,82,24,92
96,97,33,36,7,79,28
64,33,43,47,83,85,24
35,36,7,40,41,49,57
37,40,80,81,55,57,28
1,36,49,83,87,24,94
1,37,7,46,18,55,28
0,64,35,36,49,83,87
0,36,70,73,49,18,20
33,35,43,46,17,18,85
96,68,45,46,18,85,87
0,7,71,15,47,83,60
5,74,43,46,79,81,85
40,46,80,49,54,55,92
68,37,46,80,18,55,28
66,68,75,83,54,26,60
68,46,81,17,51,18,85
66,41,74,46,82,18,55
96,33,66,40,80,18,51
64,1,36,5,49,24,60
0,1,36,47,83,85,24
33,68,18,19,55,87,94
38,45,78,79,47,16,58
68,70,80,17,18,51,21
1,70,43,46,47,49,20
33,7,40,75,46,17,19
96,36,5,82,24,26,60
70,7,40,43,17,19,85
38,39,74,45,78,15,16
33,1,36,37,79,18,24
40,80,19,51,85,55,94
38,39,72,71,10,78,86
33,37,40,81,19,57,26
68,43,46,80,49,53,93
33,68,46,79,80,18,55
96,68,40,18,51,55,57
0,36,5,15,83,20,24
96,36,5,43,47,82,24
33,68,38,47,15,18,85
0,35,41,15,82,83,58
0,97,36,5,50,59,94
72,78,47,16,83,54,92
64,66,26,79,83,57,58
96,1,68,21,85,55,60
66,99,68,46,18,54,55
96,97,37,71,15,87,94
96,81,18,51,19,85,50
97,41,79,47,82,58,60
11,79,49,83,22,54,92
41,15,79,82,22,54,92
35,68,46,18,54,55,92
33,40,41,46,81,55,26
1,68,70,10,47,81,55
64,1,68,43,80,18,24
36,42,75,78,80,57,58
68,70,40,41,43,21,26
68,75,43,47,18,55,92
68,46,80,18,54,55,92
96,66,78,49,22,54,92
96,1,68,70,43,80,92
36,41,43,80,82,20,55
97,36,58,41,74,45,26
0,64,36,73,76,47,60
71,40,17,19,85,21,26
99,8,75,11,22,87,58
5,70,81,17,21,85,55
68,43,80,18,86,55,57
64,97,36,73,74,45,50
68,40,43,75,46,54,92
0,36,76,47,80,24,59
66,11,46,47,54,22,92
96,66,75,43,47,80,18
96,66,68,36,46,79,18
0,97,36,39,50,83,58
66,68,70,7,46,21,55
97,4,39,72,45,47,57
1,18,20,85,21,55,28
96,68,43,46,47,18,55
72,11,79,16,47,49,58
33,35,5,43,19,51,55
58,74,43,45,47,57,26
68,46,81,17,51,49,87
35,36,41,15,49,20,28
36,68,70,5,46,81,21
96,1,70,43,83,20,24
35,68,40,41,46,82,55
33,1,36,43,18,54,92
37,7,17,19,55,87,28
66,5,10,80,17,18,51
43,11,60,49,54,55,92
68,70,41,46,17,82,51
97,36,74,45,79,57,26
0,47,49,82,20,58,60
35,68,46,78,18,54,55
33,66,5,47,18,85,55
66,68,40,75,46,57,26
35,8,41,74,16,82,22
1,68,70,43,46,21,55
35,36,40,41,10,57,26
1,66,5,70,40,21,57
26,38,47,87,58,28,94
0,1,36,5,70,10,80
26,74,11,45,89,58,57
1,5,70,49,18,21,55
96,36,43,75,47,18,83
33,7,40,41,15,82,18
1,5,70,40,43,49,24
37,11,46,49,83,55,58
64,37,41,82,83,20,28
39,8,74,11,45,78,57
66,68,5,18,19,51,54
38,41,45,47,82,22,58
0,5,70,71,10,20,85
71,11,49,83,87,60,94
97,38,74,45,78,47,22
5,70,41,15,20,24,28
99,36,68,43,49,82,54
33,3,7,15,47,26,28
96,1,68,36,80,18,21
33,36,11,15,49,54,22
97,38,8,15,80,57,58
96,0,40,50,20,26,60
0,36,41,75,20,24,60
0,97,41,74,60,47,28
39,8,45,78,16,22,92
64,1,41,79,49,83,60
0,1,33,15,81,20,94
40,43,47,19,21,85,57
35,7,41,79,49,82,28
0,1,36,43,20,24,25
35,46,49,81,19,87,94
33,4,71,81,18,85,87
66,43,46,81,82,51,85
68,71,46,81,19,20,94
39,43,47,80,49,54,92
26,39,74,47,87,89,58
0,36,71,43,47,83,58
38,40,47,81,18,17,55
64,97,41,75,80,18,85
39,47,49,83,87,89,58
36,70,80,50,19,21,57
64,0,97,36,43,47,49
1,68,40,75,46,18,92
68,70,40,46,18,51,55
1,40,49,24,26,92,94
96,64,68,37,75,55,60
96,68,40,46,15,18,20
96,68,71,75,80,18,24
68,40,46,18,85,21,55
0,96,36,79,83,53,22
1,3,80,51,19,85,55
96,40,78,79,82,89,92
41,75,47,49,82,83,89
33,7,43,46,18,51,85
68,8,41,46,22,55,58
10,43,46,47,18,21,24
1,70,71,43,50,19,24
97,36,5,45,47,20,26
10,75,74,46,15,83,22
0,97,64,36,39,41,86
40,46,80,17,51,85,21
66,46,49,18,54,55,24
0,41,47,82,83,58,28
43,18,19,51,21,82,55
64,75,78,79,57,26,60
38,72,8,78,15,79,22
46,81,17,19,49,85,20
96,66,68,43,80,51,92
96,38,43,75,47,80,18
5,8,72,10,78,16,22
35,71,46,49,54,55,94
37,7,19,21,85,87,28
33,1,71,83,20,87,94
71,81,17,19,85,87,25
0,36,5,49,20,24,89
96,66,70,46,81,19,55
96,0,38,41,43,78,47
68,5,70,85,55,59,60
1,99,71,49,20,85,87
39,74,45,78,16,57,26
36,5,68,18,20,55,92
39,8,74,11,45,16,22
33,35,68,15,17,18,21
1,36,49,51,20,24,92
96,71,10,82,20,24,28
96,35,70,41,43,82,94
36,7,43,47,81,19,85
96,8,78,79,16,22,54
66,26,39,10,79,80,58
96,41,83,87,57,60,94
0,66,36,5,10,76,83
66,35,68,46,22,55,92
68,70,43,79,18,51,54
68,38,71,43,15,93,94
68,37,70,7,41,24,28
43,46,47,51,85,55,28
0,70,71,40,20,52,26
64,42,46,83,86,59,94
8,72,78,47,79,22,57
33,43,49,82,87,24,94
7,71,74,43,45,60,28
96,68,73,43,75,83,20
66,68,70,7,46,81,55
74,46,47,80,18,55,92
96,33,37,71,7,43,80
33,1,7,43,47,55,28
96,68,74,45,78,18,22
37,7,43,47,49,85,28
1,36,5,83,20,53,60
40,79,15,52,55,57,26
64,33,75,11,79,47,49
96,36,39,71,18,21,85
64,0,99,36,74,83,20
66,68,43,46,54,55,92
1,35,68,5,49,20,85
68,75,46,79,18,54,55
33,68,70,46,80,85,55
96,41,75,79,82,54,92
97,72,45,78,47,82,22
96,75,46,49,18,55,92
66,78,79,18,54,22,92
99,39,8,74,11,47,26
41,46,81,18,82,19,55
38,39,8,78,22,89,94
74,45,78,15,79,22,57
58,36,5,46,83,57,26
66,35,37,71,19,87,28
64,0,68,70,71,75,18
0,33,36,71,43,49,83
0,5,70,46,49,18,21
97,99,36,41,82,83,89
96,68,70,46,18,85,24
64,0,36,41,15,87,89
96,1,66,68,46,55,60
37,71,15,82,87,58,28
71,40,43,18,87,57,94
64,0,36,47,83,24,60
1,71,75,92,54,60,94
96,68,43,46,80,54,55
68,70,46,18,54,55,92
36,43,49,50,20,24,28
0,1,4,75,49,87,94
37,70,7,40,47,85,28
39,41,45,47,82,58,94
35,37,7,83,54,55,92
