user_id,average_score_translation,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,country_10,runtime,year
ce77ec2e-8d90-4dfa-bfc3-22aa70cba9c0,-1,History,Drama,Western,Action,Fantasy,Mystery,Crime,Music,Romance,Adventure,Hungary,Sweden,United Kingdom,India,Norway,South Korea,Federal Republic of Yugoslavia,Indonesia,Turkey,United Arab Emirates,171,1985
c1cf4cb2-a254-456d-969c-83d4242af826,5,Mystery,Action,Romance,Fantasy,History,Sci-Fi,Comedy,Western,Thriller,Adventure,Federal Republic of Yugoslavia,Panama,Poland,Kenya,Philippines,Canada,Norway,South Korea,Italy,Israel,136,1984
07dc0628-36bd-4d84-ae15-8e4280243a79,-2,Sport,Family,Mystery,Animation,Music,Action,Comedy,History,Biography,Fantasy,Norway,Japan,South Africa,Czech Republic,Colombia,Argentina,United States,Republic of Macedonia,Denmark,Iran,151,2006
af5d8260-60e5-44e0-aab7-6e1ca45614ef,2,History,Sport,Western,Romance,Sci-Fi,Action,Comedy,Fantasy,Family,Music,Iran,Ireland,New Zealand,Malta,Vietnam,Thailand,India,Chile,Sweden,Argentina,148,2017
1dbd8034-f8bc-4954-bbb6-9eddf5f1ebc5,-9,Family,Thriller,Fantasy,Animation,History,Sci-Fi,Adventure,Romance,Music,Crime,Republic of Macedonia,South Korea,Ireland,Vietnam,Netherlands,Switzerland,Finland,India,Australia,Turkey,134,2019
c4837dd8-f911-4f5f-93ab-1d879397912e,1,Crime,Action,Musical,Sport,Animation,Horror,Drama,Western,Thriller,Fantasy,Brazil,New Zealand,China,Portugal,Lebanon,Vietnam,Germany,Czech Republic,Russia,Switzerland,110,2008
ca4f6c72-a58d-4583-b240-230d5927cafa,10,Music,Musical,Animation,Thriller,Sci-Fi,Crime,Fantasy,Horror,Drama,History,Italy,Malta,Australia,Colombia,Russia,Panama,United States,France,Norway,United Kingdom,72,1995
5a67f088-ee95-44a7-81bb-964124b2bd29,9,Music,Thriller,Sci-Fi,Biography,Adventure,History,Romance,Drama,Comedy,Animation,Spain,Vietnam,Malta,Republic of Macedonia,Netherlands,Poland,Denmark,Lebanon,Israel,Soviet Union,156,2000
bb034d07-8413-420b-ae75-e34c1b9df63a,-6,Adventure,Horror,Drama,History,Romance,Musical,Mystery,Crime,Biography,Family,West Germany,Israel,Finland,Chile,Vietnam,Romania,China,Iceland,Poland,Brazil,117,2004
2acc4650-29d8-4354-b534-bdabf3d1677c,-4,Biography,Comedy,Family,Romance,Crime,Music,Sport,Animation,History,Drama,United Arab Emirates,Serbia,Federal Republic of Yugoslavia,New Zealand,Yugoslavia,Sweden,Republic of Macedonia,Vietnam,Greece,Netherlands,159,1997
43d0d489-9308-462c-9991-535acccb1a01,10,Crime,Biography,Thriller,Animation,Adventure,Mystery,Romance,Fantasy,Music,Drama,Chile,India,Kenya,Portugal,Hungary,Greece,Vietnam,Mexico,Philippines,Japan,35,2010
0afe88a2-e99d-4aec-904d-4501a8e52da2,-1,Adventure,Western,Comedy,Fantasy,Horror,Animation,Action,Music,Family,Thriller,New Zealand,Turkey,China,Jamaica,South Africa,Norway,Ireland,Denmark,Belgium,India,177,2005
61406592-64f9-4caa-8ad9-91793e06631b,-5,Sci-Fi,Animation,Musical,Family,Crime,Mystery,Drama,Music,Action,Horror,Federal Republic of Yugoslavia,Spain,Austria,Hong Kong,Mexico,Colombia,South Africa,Switzerland,Chile,Australia,150,1996
65e4c994-b6d9-4b42-9f0a-df40d081b676,-2,Biography,Thriller,Comedy,Action,Western,History,Animation,Mystery,Adventure,Crime,Chile,New Zealand,Aruba,South Korea,Hungary,United Kingdom,Canada,Poland,Yugoslavia,Hong Kong,164,2005
dfcd522e-436a-482e-8cf8-144d68b17e60,1,Music,Drama,Comedy,Musical,Action,Romance,Mystery,Crime,History,Biography,Greece,Sweden,Indonesia,Germany,Hungary,Denmark,Israel,Romania,Mexico,India,161,1988
142e3832-7bb4-4255-ac94-dddedfd8f548,3,Comedy,Family,Horror,Animation,Sci-Fi,Biography,Sport,Music,History,Thriller,Turkey,Switzerland,Israel,Argentina,United Arab Emirates,Romania,Aruba,Taiwan,Finland,Poland,-1,2013
db26ef62-4677-4c1c-8b5c-ef86990cdae5,0,Sport,History,Music,Adventure,Comedy,Animation,Crime,Biography,Musical,Fantasy,United Kingdom,Jamaica,Turkey,Greece,Vietnam,Philippines,New Zealand,Yugoslavia,West Germany,United Arab Emirates,145,1984
97d89803-cb56-46fb-a440-abfd632f95ce,-5,Thriller,Musical,Comedy,Sport,Biography,Mystery,Sci-Fi,History,Family,Music,Lebanon,Norway,Greece,Belgium,Argentina,Austria,Malta,Taiwan,Hungary,France,145,2019
5dd1ebc3-9972-475d-b47d-cf0f00b48b0e,9,Mystery,Horror,Adventure,Fantasy,Thriller,Drama,Romance,Western,History,Sport,Iceland,Netherlands,Belgium,Federal Republic of Yugoslavia,Taiwan,Turkey,Republic of Macedonia,Austria,Sweden,Serbia,200,1989
223cf674-877f-4e9c-ac26-8a2e53267c95,-7,Action,Western,Musical,Romance,Comedy,Family,Horror,History,Crime,Thriller,Federal Republic of Yugoslavia,Austria,United Kingdom,Panama,Israel,Iceland,Portugal,Norway,Republic of Macedonia,Taiwan,197,1990
9fc5e952-eab4-438f-9b8a-be9c484db20b,10,Drama,Sci-Fi,Adventure,Music,Action,Western,Comedy,Thriller,Musical,Mystery,France,Romania,Australia,Indonesia,Federal Republic of Yugoslavia,Canada,Jamaica,South Africa,Austria,Mexico,156,1987
39526b71-265c-4d54-a2e9-4ea0e6f9e467,1,Musical,Western,Music,Romance,Fantasy,Crime,Sci-Fi,Mystery,Family,Action,France,Panama,Iceland,Malta,Hungary,Colombia,United Kingdom,Thailand,Norway,India,71,1995
aaf6f1ff-3e75-4c60-9556-4a715bbbc8f4,-10,Adventure,Biography,Fantasy,Western,Musical,Family,Thriller,Crime,Mystery,Comedy,Vietnam,New Zealand,South Africa,Hong Kong,Kenya,Colombia,Libya,Chile,Hungary,Brazil,112,2008
3fab054c-0fc3-4981-9902-6d0e5083fa47,0,Romance,Music,Western,Thriller,Drama,Crime,Animation,Sci-Fi,Musical,History,Canada,United Arab Emirates,Argentina,Philippines,Switzerland,France,Federal Republic of Yugoslavia,Brazil,Chile,India,156,1981
9a88c0da-cbed-4129-b3ca-b8b112426d08,2,Sci-Fi,Biography,Horror,Sport,Western,Adventure,History,Music,Musical,Crime,Colombia,United Kingdom,West Germany,Netherlands,Kenya,Thailand,Portugal,Germany,Japan,United Arab Emirates,103,2009
c451e725-bc2d-4f6a-88b3-66730fb2f763,-7,Music,Biography,Comedy,History,Musical,Mystery,Adventure,Western,Action,Thriller,Philippines,Hong Kong,Iran,Yugoslavia,Denmark,United States,Poland,Aruba,Sweden,Indonesia,143,2017
8a13c8dc-d018-4c71-b24f-43d6945c835e,-10,Sport,Music,History,Musical,Crime,Comedy,Family,Fantasy,Animation,Biography,Jamaica,Malta,Ireland,Panama,Colombia,Germany,Finland,Spain,Denmark,Philippines,171,1991
1346daf3-eccf-4a4b-9304-a422df3a8e90,2,Musical,Romance,Biography,History,Horror,Family,Drama,Western,Sport,Fantasy,United Kingdom,Romania,Italy,South Korea,West Germany,Denmark,Japan,India,Portugal,Canada,139,1998
70100287-4352-48ce-b188-e37395eb605a,-3,Fantasy,Comedy,Sci-Fi,Mystery,Adventure,Animation,Thriller,History,Music,Romance,Malta,Aruba,Vietnam,Kenya,Libya,Germany,Republic of Macedonia,India,Belgium,Italy,74,2009
810c5f4d-cff4-4da8-8ad1-7451cacb0634,1,Romance,Action,Sport,Biography,Mystery,History,Adventure,Thriller,Music,Animation,United States,Yugoslavia,Iran,Indonesia,Switzerland,Lebanon,India,Hungary,Sweden,Argentina,43,2003
27fc7582-a2e4-483f-8370-5aae451d27fe,8,Mystery,Thriller,Music,Sport,History,Animation,Fantasy,Drama,Action,Western,Hong Kong,Thailand,Norway,Belgium,United Arab Emirates,Lebanon,Panama,Finland,United Kingdom,Kenya,63,1985
3aaa4e1b-b000-48a3-bc08-2d2a8d2aac94,2,Crime,Musical,Comedy,Horror,Sci-Fi,Mystery,Thriller,Music,Biography,Adventure,Hungary,Greece,Mexico,India,Serbia,Republic of Macedonia,Brazil,Ireland,Yugoslavia,Chile,161,2008
8c3198a7-b956-4e08-9b9e-bed26e73c96b,-8,Biography,Animation,Thriller,Sport,Crime,Western,Comedy,Drama,Horror,Musical,Belgium,Brazil,Federal Republic of Yugoslavia,India,Turkey,Soviet Union,Ireland,Spain,Indonesia,South Korea,95,2000
c30685be-e40a-45a1-b0da-2929e398164e,-4,Musical,Family,Biography,Drama,Mystery,Horror,History,Western,Sport,Animation,Greece,Ireland,Turkey,Yugoslavia,Federal Republic of Yugoslavia,Norway,Libya,Portugal,Soviet Union,United States,93,1994
bc858bb6-56cf-437d-bfa3-5784430beb2c,-6,Musical,History,Western,Horror,Mystery,Biography,Action,Fantasy,Adventure,Music,Romania,Austria,Colombia,Aruba,Hungary,Greece,Norway,Belgium,Kenya,Germany,180,1987
98caa2ec-54f1-4d9b-a75b-837d9933e6d7,-5,Sci-Fi,Crime,Biography,Western,Family,Comedy,Adventure,Animation,Drama,Sport,Taiwan,Malta,Soviet Union,Russia,Indonesia,Ireland,South Africa,Colombia,United Arab Emirates,Germany,152,2010
b300d862-67a9-41f7-a116-e0144254fe66,-7,Sci-Fi,Music,Crime,Mystery,History,Romance,Animation,Drama,Biography,Action,Sweden,Kenya,Thailand,Spain,Iceland,Yugoslavia,Germany,United States,Taiwan,Hungary,109,1986
1cc240fa-a71b-48d7-9145-57db70bc7189,-6,Comedy,Fantasy,Romance,Horror,Biography,Crime,Western,Action,Thriller,Musical,Aruba,Canada,United States,United Arab Emirates,Ireland,Poland,West Germany,Portugal,Republic of Macedonia,Colombia,122,1988
d4aea85d-26c7-415e-b058-6bdabea76949,6,Mystery,Sport,Animation,Crime,Sci-Fi,Drama,Comedy,Thriller,Horror,Music,Soviet Union,Philippines,United Kingdom,Greece,Iceland,Thailand,Israel,India,Argentina,Kenya,130,2001
266f27b6-7eba-4fd0-acba-ddfa1e04005b,-5,Adventure,Mystery,Western,Family,Fantasy,Drama,Action,History,Horror,Music,Mexico,Japan,Federal Republic of Yugoslavia,Colombia,Brazil,Poland,Soviet Union,Germany,West Germany,Iceland,63,2014
4bfe134a-642b-4c14-b965-9bf172d9ad9d,-9,Western,Thriller,Animation,Drama,Horror,Action,Adventure,Comedy,Musical,Mystery,Hungary,Denmark,Panama,Serbia,Sweden,Poland,Indonesia,Germany,United States,China,163,2002
246646d6-74d6-4055-984b-936053d83b22,6,Sport,Western,Comedy,Musical,Adventure,Music,Horror,Fantasy,Thriller,Romance,Denmark,Belgium,Yugoslavia,Czech Republic,Panama,Greece,Chile,Canada,Austria,Sweden,112,1998
791eab90-2215-437e-984b-3acc4eee32da,-6,Animation,Horror,Family,Musical,Action,History,Crime,Music,Romance,Comedy,New Zealand,Indonesia,South Africa,Ireland,Kenya,Romania,Yugoslavia,Australia,Netherlands,Germany,161,2015
ea8f0e10-5b4f-40e1-90ba-a6ce8a68d01e,-6,History,Adventure,Western,Thriller,Horror,Sport,Mystery,Drama,Fantasy,Animation,Chile,Ireland,Belgium,Germany,Switzerland,United Kingdom,France,South Korea,Hungary,Aruba,144,2011
4c9f0e52-ee81-4a97-add7-6c84a1d9304f,-6,Animation,Family,Western,Crime,Action,Sport,Horror,Fantasy,Thriller,Sci-Fi,Hungary,Poland,Hong Kong,West Germany,Taiwan,Switzerland,China,Spain,Indonesia,Russia,128,1999
d4769e04-d2e8-4270-abad-b6a51cc2354a,-1,Western,Action,Thriller,Mystery,Adventure,Drama,Comedy,Sci-Fi,Sport,Biography,Jamaica,Belgium,Japan,Soviet Union,Austria,United States,United Kingdom,Italy,France,Sweden,189,1985
f7eea420-fca0-4dc5-86f1-03365b0d8ac3,9,History,Crime,Horror,Biography,Drama,Fantasy,Sport,Western,Musical,Thriller,Philippines,Ireland,Italy,Vietnam,China,France,Russia,India,United Arab Emirates,Iceland,120,1998
b2616498-ace0-4b79-908f-3e70d0b485ac,9,Music,Biography,Musical,Drama,Thriller,Fantasy,Adventure,Western,Sci-Fi,Animation,Thailand,New Zealand,Hungary,France,Iceland,Argentina,Chile,Belgium,Finland,Republic of Macedonia,199,1995
99e2eb04-3347-4199-beec-e5ea253d1aa5,7,Drama,Horror,Animation,Romance,Musical,Crime,Biography,Fantasy,Sport,Sci-Fi,Portugal,Romania,United Arab Emirates,Denmark,Iran,Switzerland,Netherlands,Lebanon,Federal Republic of Yugoslavia,Australia,147,1979
df3319aa-aa98-4dbc-99e7-3547f5a7becf,1,Action,Sport,Horror,History,Music,Romance,Animation,Western,Biography,Sci-Fi,West Germany,Yugoslavia,Hong Kong,Malta,Portugal,Chile,South Africa,Switzerland,France,South Korea,140,1986
3e3ee83e-d81e-4308-b930-ab9a55162b37,1,Comedy,Western,Drama,Sport,Romance,Horror,History,Animation,Family,Action,Vietnam,Argentina,Norway,Soviet Union,Kenya,Switzerland,Thailand,Libya,Yugoslavia,Czech Republic,200,1991
0b66416b-d806-47af-a6d5-295b5ba21c5e,-6,Horror,Biography,Mystery,Western,Adventure,Musical,Music,Romance,Drama,History,Chile,Finland,Turkey,Denmark,Jamaica,Belgium,Argentina,Australia,West Germany,Israel,171,2001
0a8bb250-4e77-4bb6-b830-75acf9c9d829,-10,Mystery,Comedy,Western,Fantasy,Drama,Family,Music,History,Biography,Thriller,Switzerland,United States,Argentina,Portugal,Soviet Union,Iran,Mexico,Panama,New Zealand,South Africa,175,1996
990bf393-aba5-4fd7-b8b2-732d9df25da7,0,Animation,Music,Comedy,History,Biography,Thriller,Western,Musical,Fantasy,Mystery,Japan,Thailand,Greece,Canada,Panama,South Africa,Romania,Soviet Union,Yugoslavia,Turkey,197,1997
432263ba-72d6-4523-9979-bf93e31e62c3,-6,Comedy,Musical,Sport,Adventure,Biography,History,Sci-Fi,Family,Drama,Crime,Finland,France,Netherlands,Ireland,Greece,Argentina,Portugal,Jamaica,Mexico,Norway,162,2000
b6218e65-a64e-4f18-806b-a3d7242bccb4,-9,Horror,Musical,Fantasy,Comedy,Drama,Family,Biography,Crime,Romance,Music,Libya,Vietnam,Finland,Germany,Italy,Austria,Portugal,Ireland,Hong Kong,Iran,113,1992
0fbc2517-25f7-453b-bc6e-87e4021bd3fd,9,Action,Family,Comedy,Mystery,Horror,Animation,Crime,Music,Sport,Adventure,Mexico,Argentina,West Germany,Soviet Union,Austria,Malta,Australia,France,Sweden,United Kingdom,196,2002
3e35cc90-572a-4952-9442-2df23e840e6e,2,Fantasy,Comedy,Drama,Crime,Romance,Adventure,Horror,Action,Sci-Fi,Thriller,Yugoslavia,Austria,Czech Republic,Argentina,Switzerland,Philippines,Finland,Libya,Netherlands,Belgium,119,1993
4c806c63-143c-46c7-8239-bd9c40c82061,5,Music,Family,Romance,Fantasy,History,Sport,Action,Thriller,Western,Comedy,Austria,Vietnam,United Arab Emirates,New Zealand,Russia,Iran,Aruba,Serbia,United States,Japan,193,2003
7f512e9f-4da3-41be-9fcb-9629c455a9e3,10,Western,Fantasy,Romance,Sci-Fi,Animation,Family,History,Thriller,Horror,Action,France,Austria,Finland,India,Japan,Australia,Iceland,Sweden,Soviet Union,Hungary,149,2009
4c0537c5-2982-4667-9bef-bca7c28f3dae,-4,Animation,Music,Western,Romance,Thriller,Biography,Horror,Fantasy,Sport,Action,Malta,Germany,Czech Republic,Ireland,Chile,Taiwan,Canada,Israel,United Kingdom,Panama,145,2003
f1be1c79-c033-4590-9b8b-9f2afc473f8b,0,History,Horror,Comedy,Thriller,Drama,Sport,Musical,Crime,Action,Animation,Taiwan,Denmark,United States,Soviet Union,Hong Kong,Germany,Lebanon,Netherlands,Yugoslavia,South Korea,208,2013
c507b7ba-971d-497a-93a1-c0e82c09c9b5,7,Adventure,Romance,Biography,Sport,Mystery,Musical,Horror,Action,Comedy,Animation,Republic of Macedonia,South Africa,Romania,Germany,Libya,New Zealand,Belgium,Federal Republic of Yugoslavia,Kenya,Greece,121,2013
65c8c2ae-ba0f-4861-a115-bf536c2cb2e7,2,Adventure,History,Family,Horror,Sci-Fi,Crime,Thriller,Sport,Fantasy,Biography,Israel,Soviet Union,Kenya,Japan,Federal Republic of Yugoslavia,Poland,South Korea,Hungary,Republic of Macedonia,Czech Republic,215,2001
cbdf115d-20a4-4469-ad73-ab8850417d8e,-1,Drama,Mystery,Fantasy,Action,Musical,Comedy,Biography,History,Crime,Sci-Fi,Jamaica,Indonesia,Japan,Hungary,United Arab Emirates,New Zealand,Republic of Macedonia,Iceland,South Africa,Libya,128,2005
9aec086b-2c39-4c2a-9874-ed7e4192e0a4,10,Fantasy,Animation,Musical,Romance,Mystery,Action,Horror,Drama,Crime,Biography,Lebanon,Vietnam,Portugal,Netherlands,Chile,Philippines,Argentina,South Africa,Iran,Czech Republic,120,2008
4ad1b7c1-6220-4bf2-8892-4ffee3d21e0f,-7,Musical,Comedy,Western,Action,Sport,Family,Music,History,Biography,Animation,Netherlands,Hungary,Philippines,Libya,Canada,Hong Kong,Kenya,Thailand,South Africa,Spain,167,1993
b1ec2ff5-7e6d-4e40-aebd-5e33d87cd0e7,10,Crime,Romance,Horror,Music,Action,Biography,Drama,Mystery,Fantasy,Western,Aruba,Lebanon,Ireland,Japan,Norway,Brazil,Spain,Malta,Belgium,Indonesia,97,2002
1370993c-b110-43cf-b8ce-7ba8c824bd85,1,Musical,Animation,History,Comedy,Sci-Fi,Music,Mystery,Thriller,Action,Romance,Yugoslavia,South Africa,France,Thailand,Kenya,Jamaica,Hong Kong,Poland,Norway,United Kingdom,223,2001
1553b700-aa66-4c16-b951-605b96b69470,-2,Musical,Western,Crime,Mystery,Family,Romance,Horror,Action,Comedy,Biography,Denmark,Sweden,West Germany,Kenya,Argentina,Austria,Ireland,Hungary,Yugoslavia,Portugal,149,1987
58edfe3d-ad3d-4b2a-9325-4f23c9dfe1e7,7,Romance,Music,Sci-Fi,Biography,Mystery,Family,Crime,Musical,Fantasy,Drama,Soviet Union,Japan,Czech Republic,Austria,Serbia,Iran,Jamaica,Lebanon,Vietnam,Canada,115,1981
f213356a-430b-40cd-9dfa-06699234e407,-5,Sport,Thriller,Drama,Musical,Comedy,Crime,Horror,Western,Biography,Fantasy,Italy,Romania,Panama,France,United Kingdom,Israel,Thailand,Taiwan,China,Jamaica,168,1993
30a600b7-06c0-4314-bf2a-86583910b0bd,-6,Thriller,Western,Drama,Fantasy,Sci-Fi,Comedy,Musical,Family,Mystery,Crime,Australia,Libya,Jamaica,West Germany,South Korea,Sweden,Netherlands,Soviet Union,Italy,Russia,146,2021
f09fa006-5757-49bf-8eac-d0961b03159d,-10,Sport,History,Animation,Adventure,Family,Action,Comedy,Music,Horror,Mystery,Russia,Canada,Finland,Soviet Union,Kenya,South Korea,New Zealand,Chile,United Kingdom,United Arab Emirates,154,2005
d2a3e4cd-66a1-4670-9aaf-e7fb231f5d95,-2,Musical,Comedy,Horror,Biography,Sport,Western,Fantasy,Music,Romance,Sci-Fi,Malta,Portugal,Turkey,Taiwan,Israel,Romania,Aruba,Ireland,Republic of Macedonia,United Kingdom,107,1987
84e5d310-765b-4376-b319-d30a52149df0,-7,Crime,Biography,Western,Horror,Comedy,Family,Fantasy,Action,Drama,Mystery,United Kingdom,Indonesia,Lebanon,Israel,Canada,Turkey,Jamaica,Portugal,Italy,Sweden,149,2015
57b349c5-c54c-49c3-9594-6d4832afcce7,5,Biography,Thriller,History,Sci-Fi,Adventure,Fantasy,Western,Family,Musical,Sport,Ireland,Israel,Turkey,Yugoslavia,Thailand,Norway,Australia,Mexico,Italy,Kenya,256,2004
86b9a5ba-a63c-4cce-ae8f-f8fad3ecd555,-6,Action,Thriller,Family,Mystery,Drama,Romance,History,Sci-Fi,Adventure,Comedy,Netherlands,Vietnam,Mexico,Sweden,Austria,Italy,Libya,United States,Hungary,West Germany,150,2003
83173611-0b51-481a-9e05-78161d590f9e,0,Sci-Fi,Music,Sport,Biography,Mystery,Crime,Family,Romance,Action,History,Brazil,Thailand,New Zealand,Serbia,Czech Republic,Panama,Philippines,Republic of Macedonia,Portugal,United States,165,1992
abadc119-7d50-48f8-9c7e-cf9fb20e69c6,-4,Mystery,Family,Musical,Horror,History,Thriller,Comedy,Sci-Fi,Crime,Animation,Norway,Hong Kong,Spain,Jamaica,Aruba,Lebanon,Canada,United States,Brazil,Thailand,157,1998
f5228a07-fb54-4c61-8bda-e974b605a47d,-5,Horror,Western,Drama,Fantasy,Sci-Fi,Action,Comedy,Mystery,Family,Romance,Spain,Lebanon,Malta,Norway,Israel,Germany,Portugal,Vietnam,Federal Republic of Yugoslavia,China,98,1995
8f4433dc-7a57-46b7-a799-0796ac614328,-2,Crime,Horror,Sport,Drama,Music,Action,Animation,Family,Musical,Biography,Czech Republic,Colombia,Canada,Iran,Greece,Denmark,Netherlands,Finland,Germany,Soviet Union,119,1998
9174b77b-9281-4dc2-811e-8ec84ab92851,-10,Music,Biography,Drama,Musical,History,Crime,Animation,Adventure,Mystery,Fantasy,Chile,Argentina,Israel,United Kingdom,Switzerland,Romania,Iran,Vietnam,Libya,Norway,108,1997
dd93995e-aea3-4ccf-89c4-c267a0f1c775,-4,Biography,Sport,Drama,History,Crime,Family,Animation,Horror,Western,Adventure,Libya,Romania,Taiwan,Jamaica,Australia,Poland,Aruba,Soviet Union,Brazil,Japan,143,2008
68ad04b1-e4bf-4d9c-9122-7524ff070cc8,8,Drama,Romance,Sci-Fi,Thriller,Musical,Music,Sport,Animation,Fantasy,Adventure,Mexico,Iran,France,Czech Republic,Portugal,Yugoslavia,Israel,Ireland,Aruba,Belgium,33,1989
398d26e3-2ef7-40ad-901e-08ce4a722d2e,-5,Drama,Western,Biography,Adventure,Family,History,Musical,Fantasy,Music,Crime,United Kingdom,Aruba,Belgium,Italy,Kenya,Turkey,South Korea,Serbia,Denmark,China,151,2002
79c86818-16a6-4736-a5d2-15994bd12ec7,9,Thriller,Adventure,Sci-Fi,Music,Western,Mystery,Fantasy,Animation,Biography,Family,China,Kenya,Japan,Australia,Iran,Hungary,Libya,United Kingdom,Austria,Jamaica,163,1994
1702eef0-2e31-4e58-a8da-5007d8288199,-2,Crime,Sci-Fi,Drama,Musical,Western,Biography,History,Animation,Thriller,Fantasy,Thailand,Lebanon,Argentina,Spain,Netherlands,Australia,South Africa,United Kingdom,Kenya,France,140,1997
47a77006-ba52-4c02-96be-540c6bd9eb77,7,Music,History,Horror,Family,Romance,Comedy,Crime,Drama,Thriller,Western,New Zealand,Federal Republic of Yugoslavia,Chile,Iran,Australia,France,India,Lebanon,Thailand,Hong Kong,201,1998
1c209ab7-f504-49bd-bc70-c52a62a1a874,-7,Musical,Horror,Action,Biography,Comedy,Romance,Mystery,Sport,Thriller,Sci-Fi,Ireland,Indonesia,Russia,South Korea,Federal Republic of Yugoslavia,Taiwan,Sweden,Kenya,Lebanon,Panama,203,2009
1332766b-e1c7-49f1-8341-4ea889756c07,1,Crime,History,Music,Fantasy,Adventure,Sci-Fi,Action,Mystery,Horror,Thriller,Iran,Canada,United Kingdom,Panama,Jamaica,Aruba,Belgium,United Arab Emirates,Iceland,New Zealand,138,1996
2b6c0528-e961-4cbc-b761-5cd9b18ad22e,-1,Action,Sci-Fi,Adventure,Music,Mystery,Thriller,Horror,Biography,Animation,Crime,Federal Republic of Yugoslavia,Colombia,Czech Republic,Israel,South Africa,West Germany,Romania,Spain,Iceland,Kenya,88,1998
b64b3d18-ba08-4bef-835d-0b01cdf86045,10,Western,Fantasy,Mystery,Comedy,Crime,Family,Drama,Horror,Music,Animation,China,Finland,Austria,Malta,India,Thailand,Germany,Canada,New Zealand,Greece,147,1993
11982d82-a123-4779-b3fb-79bc509babfc,-1,Fantasy,Thriller,Animation,Comedy,History,Drama,Romance,Western,Mystery,Musical,Iceland,Federal Republic of Yugoslavia,Colombia,Jamaica,Libya,Serbia,Panama,Israel,Australia,Romania,172,2002
21c05c07-034b-4743-b808-a4a851ff7e65,-7,Animation,Comedy,Sport,Crime,Music,Family,Thriller,Sci-Fi,History,Musical,Indonesia,Libya,China,Hungary,Norway,South Africa,India,Panama,Malta,Iran,113,2003
97b79d45-b57e-44de-a2bb-fbff6752a6db,-3,Horror,Romance,Musical,Thriller,Drama,Crime,Adventure,Sci-Fi,Comedy,Western,Hong Kong,Canada,Austria,Turkey,Germany,Libya,Aruba,Iran,South Africa,Ireland,131,2000
1e461744-4c31-48af-b2cb-f12da4d376d4,5,History,Sport,Music,Crime,Thriller,Western,Comedy,Horror,Animation,Adventure,Iran,Soviet Union,New Zealand,Romania,Kenya,Switzerland,Panama,Poland,Hong Kong,Ireland,87,2000
165144c9-fbda-4391-91af-ff52e5f7ceb2,9,Action,Animation,Romance,Family,Mystery,Western,Biography,Music,Crime,Drama,Federal Republic of Yugoslavia,Brazil,Soviet Union,Portugal,Poland,Kenya,Yugoslavia,Aruba,Russia,Vietnam,146,2000
5490eee0-7e13-417b-9187-557f69249269,1,Comedy,Fantasy,Sci-Fi,History,Animation,Musical,Sport,Mystery,Western,Biography,Soviet Union,Panama,United States,Austria,Thailand,Greece,Taiwan,Kenya,Chile,United Arab Emirates,109,1993
175e2c58-8509-477a-9880-4549cfa6113b,-7,Sport,Thriller,Comedy,Action,Drama,Sci-Fi,Crime,Family,Animation,Western,United Kingdom,Greece,Belgium,New Zealand,Ireland,India,Israel,China,Australia,Chile,93,2002
489d44f0-e1ba-4256-9e54-d68d5e13e22a,-1,Sci-Fi,Thriller,Action,Horror,Mystery,Romance,Drama,Family,Animation,History,Brazil,United Kingdom,Belgium,United States,France,Greece,Romania,New Zealand,Vietnam,Philippines,126,1984
88879a13-c09e-43cb-b4eb-b5508615999f,0,Romance,Crime,Sci-Fi,Fantasy,Horror,Action,Music,Family,Thriller,Animation,Taiwan,Mexico,Philippines,Portugal,Finland,Russia,Brazil,China,Chile,Republic of Macedonia,226,1999
00166365-a40d-4355-9da9-888b1698fd7e,-9,Sport,Adventure,History,Action,Fantasy,Western,Biography,Thriller,Crime,Comedy,United Kingdom,Thailand,United Arab Emirates,United States,Vietnam,Brazil,South Korea,Japan,Netherlands,Malta,92,2003
b2885454-243b-4103-a46d-e471c9962edc,7,Mystery,Crime,Action,Horror,Animation,Fantasy,Family,Thriller,Western,Drama,Chile,Sweden,Philippines,Norway,Netherlands,Italy,Finland,West Germany,Libya,Denmark,199,2022
542ebe47-8173-4326-a16a-b7257536599b,-7,Romance,Comedy,Music,Thriller,Musical,Horror,Crime,Biography,Sci-Fi,Drama,Iran,Portugal,China,Poland,Mexico,Romania,Vietnam,Italy,Russia,Austria,204,2013
d1998d86-365c-4507-9520-ad4846809b98,-10,Comedy,Animation,Action,Adventure,Family,Romance,History,Thriller,Western,Horror,China,Romania,Soviet Union,Germany,Israel,West Germany,Chile,South Korea,Canada,Federal Republic of Yugoslavia,188,2002
2a52cff4-1d25-4a7a-b1c0-91a27d1fac09,-4,Adventure,Horror,Biography,Animation,Action,Sci-Fi,Music,Family,Thriller,Crime,France,Colombia,Soviet Union,Austria,Brazil,Chile,Libya,Australia,Italy,United Arab Emirates,161,2011
6ccd92eb-09c2-4cb4-8ac2-1a40ae2e972c,-7,Music,Family,Adventure,Horror,Musical,Fantasy,Biography,Romance,Animation,Sport,India,Lebanon,Turkey,Republic of Macedonia,Taiwan,Brazil,United Arab Emirates,Serbia,Mexico,Israel,208,2002
